,host_total_listings_count,room_type_1,room_type_2,room_type_3,room_type_4,room_type_-1,accommodates,bathrooms,bedrooms,bed_type_1,bed_type_2,bed_type_3,bed_type_4,price,guests_included,minimum_nights,maximum_nights,availability_365,number_of_reviews
6345,3.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,144,1,1,21,319,506
8539,1.0,1,0,0,0,0,9,2.0,2.0,1,0,0,0,260,2,2,1125,176,0
4692,2.0,1,0,0,0,0,16,5.0,6.0,1,0,0,0,550,3,2,50,363,6
1728,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,250,1,3,1125,0,0
2801,1.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,250,6,2,1125,6,29
8204,144.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,177,4,2,1125,311,24
5451,2.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,116,2,30,1125,47,7
3302,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,160,1,1,1125,89,0
4958,2.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,49,1,1,5,0,57
5845,3.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,200,4,3,1125,0,2
7511,16.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,38,1,1,1125,0,31
1598,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,30,1,1,1125,45,2
6678,4.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,25,4,1,1125,68,87
936,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,125,2,2,1125,149,53
6051,3.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,69,1,1,14,105,163
3755,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,91,1,2,1125,0,81
6694,4.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,250,6,2,1125,301,196
1330,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,350,1,2,1125,0,0
3335,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,99,1,1,1125,365,0
535,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,160,1,2,8,0,1
2355,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,150,2,1,1125,342,46
7670,24.0,1,0,0,0,0,7,2.0,3.0,1,0,0,0,275,2,1,1125,287,8
6192,3.0,1,0,0,0,0,8,2.0,2.0,1,0,0,0,98,8,1,1125,330,30
8536,1.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,950,2,2,1125,46,5
1917,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,200,4,2,1125,359,41
1805,1.0,1,0,0,0,0,4,2.0,2.0,0,0,1,0,500,1,1,1125,365,0
8226,144.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,121,4,2,1125,325,2
1584,1.0,1,0,0,0,0,8,4.0,5.0,1,0,0,0,1385,1,5,7,363,2
6914,6.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,101,4,2,1125,336,11
2254,1.0,1,0,0,0,0,8,2.0,4.0,1,0,0,0,150,8,2,30,342,13
900,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,69,1,2,31,84,6
4936,2.0,1,0,0,0,0,6,2.0,1.0,1,0,0,0,99,1,30,365,121,45
4901,2.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,60,2,30,365,261,3
3153,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,135,2,2,1125,325,128
597,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,129,1,1,1125,0,0
208,1.0,0,0,0,1,0,2,1.0,1.0,0,1,0,0,400,1,1,1125,179,0
1242,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,350,1,1,1125,0,0
1467,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,50,2,1,1125,84,25
39,1.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,65,3,1,1125,325,11
8083,77.0,1,0,0,0,0,8,4.0,4.0,1,0,0,0,722,8,2,365,312,22
5713,2.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,400,1,2,1125,1,2
8108,79.0,0,1,0,0,0,1,3.0,1.0,1,0,0,0,16,1,29,1125,364,1
7692,27.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,95,1,1,1125,115,0
417,1.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,99,2,1,1125,0,3
4049,1.0,1,0,0,0,0,3,1.0,0.0,1,0,0,0,500,1,3,1125,257,8
2371,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,148,1,3,1125,204,12
3306,1.0,0,1,0,0,0,10,2.0,1.0,1,0,0,0,79,1,3,1125,90,0
3515,1.0,1,0,0,0,0,10,1.0,3.0,1,0,0,0,99,6,2,31,141,22
305,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,52,1,1,1125,84,3
8137,79.0,0,1,0,0,0,1,1.0,1.0,1,0,0,0,23,1,29,1125,364,8
5066,2.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,100,1,1,1125,320,206
7961,51.0,0,0,1,0,0,16,2.0,3.0,1,0,0,0,889,16,1,1125,353,79
1345,1.0,1,0,0,0,0,1,1.0,1.0,1,0,0,0,400,1,2,1125,0,1
5894,3.0,1,0,0,0,0,10,2.0,3.0,1,0,0,0,120,10,1,1125,335,52
8455,428.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,499,1,2,182,329,0
186,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,115,1,1,1125,0,1
7557,19.0,1,0,0,0,0,14,3.0,4.0,1,0,0,0,571,10,2,1125,154,63
7248,9.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,159,4,5,365,316,44
4472,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,110,1,2,10,7,52
2219,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,199,1,1,1125,0,5
870,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,60,1,1,1125,0,3
1041,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,75,2,1,30,17,4
281,1.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,105,1,1,1125,72,2
2092,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,23,1,1,10,0,30
7247,9.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,55,2,31,90,335,7
6427,4.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,69,1,1,30,38,2
2308,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,200,1,1,1125,0,0
4438,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,69,2,1,1125,304,127
2769,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,55,1,3,1125,0,2
7439,13.0,1,0,0,0,0,16,1.0,1.0,0,0,1,0,14,1,2,6,364,17
3649,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,50,1,30,1125,142,1
3706,1.0,1,0,0,0,0,5,1.0,1.0,1,0,0,0,80,1,1,1125,0,10
4224,1.0,1,0,0,0,0,1,1.0,1.0,1,0,0,0,50,1,1,1125,0,2
2,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,200,1,3,10,0,1
7850,37.0,1,0,0,0,0,13,2.0,3.0,1,0,0,0,699,1,1,1125,98,0
3473,1.0,1,0,0,0,0,7,3.0,3.0,1,0,0,0,200,1,2,1125,0,3
5342,2.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,199,1,5,200,104,4
4038,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,60,1,1,1125,0,5
2707,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,65,1,2,10,0,0
7315,10.0,1,0,0,0,0,8,1.0,1.0,1,0,0,0,99,2,1,1125,356,0
557,1.0,0,0,0,1,0,9,1.0,2.0,1,0,0,0,100,1,1,30,355,62
6254,3.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,86,2,1,1125,74,131
6814,5.0,1,0,0,0,0,4,2.0,3.0,1,0,0,0,94,2,28,352,74,4
5791,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,35,1,14,1125,255,0
3826,1.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,375,4,2,12,364,6
8371,147.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,203,8,2,1125,304,42
4435,1.0,0,0,0,1,0,4,2.0,1.0,1,0,0,0,75,2,1,6,65,111
876,1.0,1,0,0,0,0,10,0.0,0.0,1,0,0,0,1000,1,3,5,0,0
6193,3.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,94,2,180,650,154,6
4303,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,95,1,2,1125,349,106
6071,3.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,85,1,2,12,56,79
592,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,35,1,2,1125,63,4
1166,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,88,2,3,4,0,2
3420,1.0,1,0,0,0,0,7,3.0,3.0,1,0,0,0,350,4,45,1124,0,2
916,1.0,1,0,0,0,0,6,1.0,3.0,1,0,0,0,99,2,2,7,329,22
4999,2.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,200,1,1,1124,50,59
6658,4.0,1,0,0,0,0,12,2.0,4.0,1,0,0,0,247,1,1,1125,49,7
7222,9.0,1,0,0,0,0,8,1.0,2.0,1,0,0,0,125,2,31,90,340,305
2531,1.0,1,0,0,0,0,10,2.0,3.0,1,0,0,0,1100,1,1,1125,365,0
3907,1.0,0,0,0,1,0,3,4.0,1.0,1,0,0,0,60,1,1,1125,0,6
6663,4.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,69,1,3,7,72,0
6923,6.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,100,2,1,1125,122,2
7022,6.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,260,1,2,14,0,5
8078,77.0,1,0,0,0,0,16,3.0,5.0,1,0,0,0,944,16,2,365,342,30
5052,2.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,49,1,1,60,0,10
551,1.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,150,1,1,1125,0,12
6013,3.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,33,1,1,1125,342,7
7553,18.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,89,1,1,365,216,120
7122,8.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,45,1,1,30,179,3
7598,20.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,375,4,3,1125,119,12
4390,1.0,1,0,0,0,0,8,4.0,4.0,1,0,0,0,1000,8,2,30,350,26
4080,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,350,4,1,10,308,14
111,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,110,1,2,1125,0,0
3412,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,129,1,2,30,244,7
786,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,155,3,2,90,194,14
2026,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,89,1,2,3,54,0
4083,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,600,1,2,1125,79,1
7116,7.0,1,0,0,0,0,9,2.0,2.0,1,0,0,0,710,1,1,1125,324,34
1434,1.0,1,0,0,0,0,2,1.0,0.0,0,0,0,1,135,2,2,31,147,64
376,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,40,1,1,1125,0,9
5947,3.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,44,1,1,15,45,21
689,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,99,4,2,10,0,13
7004,6.0,1,0,0,0,0,12,3.0,4.0,1,0,0,0,133,4,2,1125,151,52
4456,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,140,2,2,5,81,13
5019,2.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,125,1,24,60,0,0
2298,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,120,1,2,1125,0,4
2733,1.0,1,0,0,0,0,6,3.0,2.0,1,0,0,0,100,1,1,5,0,0
4649,2.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,250,1,4,1125,0,1
3159,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,200,1,3,1125,0,0
8701,1.0,1,0,0,0,0,5,2.0,3.0,1,0,0,0,160,1,1,4,30,8
1722,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,400,1,1,10,173,4
6957,6.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,120,1,2,1125,0,0
2673,1.0,1,0,0,0,0,3,1.0,0.0,1,0,0,0,150,2,2,13,0,0
475,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,850,6,7,14,87,0
4180,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,500,1,2,6,0,0
8478,521.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,200,1,1,1125,4,0
6212,3.0,0,0,0,1,0,1,2.0,1.0,1,0,0,0,30,1,1,60,14,11
8140,79.0,0,1,0,0,0,1,1.0,1.0,1,0,0,0,16,1,29,1125,277,6
2712,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,295,3,3,21,365,0
6600,4.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,425,6,3,1125,298,4
1489,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,300,1,3,14,0,1
4316,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,45,1,30,120,335,21
1326,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,70,3,2,1125,0,2
4342,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,200,4,1,1124,355,28
8571,1.0,1,0,0,0,0,13,3.0,3.0,1,0,0,0,410,8,3,1124,210,1
477,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,120,4,30,1125,170,8
3190,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,55,2,1,1125,347,19
1012,1.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,227,4,2,180,293,9
3928,1.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,295,6,2,90,264,21
3875,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,114,2,2,30,138,188
316,1.0,0,0,0,1,0,5,1.0,2.0,1,0,0,0,30,2,1,40,142,124
1019,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,90,1,1,1125,72,31
8180,136.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,155,6,2,1125,333,27
6485,4.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,179,1,3,1125,0,21
8414,330.0,1,0,0,0,0,6,1.0,1.0,1,0,0,0,302,1,2,1125,364,0
639,1.0,1,0,0,0,0,2,2.0,2.0,1,0,0,0,60,1,1,7,0,3
5900,3.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,85,1,2,1125,168,200
1702,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,80,1,2,30,134,23
6591,4.0,1,0,0,0,0,10,2.0,4.0,1,0,0,0,297,4,2,30,342,123
55,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,32,1,30,1125,47,19
4374,1.0,1,0,0,0,0,10,3.0,4.0,1,0,0,0,138,1,2,365,265,41
4218,1.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,1000,1,1,1125,365,0
2265,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,55,1,2,1125,22,0
1013,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,105,1,1,10,180,1
3209,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,70,4,1,7,0,5
205,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,1300,1,1,1125,0,0
807,1.0,1,0,0,0,0,10,3.0,3.0,1,0,0,0,450,6,2,1125,183,17
1943,1.0,1,0,0,0,0,8,3.0,4.0,1,0,0,0,580,1,3,6,342,11
3964,1.0,1,0,0,0,0,16,5.0,6.0,1,0,0,0,1000,1,2,60,343,26
4280,1.0,0,0,0,1,0,2,1.0,0.0,1,0,0,0,100,1,1,30,0,1
5589,2.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,81,2,2,30,68,127
710,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,64,2,1,1125,0,11
549,1.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,245,1,2,16,0,1
1794,1.0,1,0,0,0,0,10,3.0,4.0,1,0,0,0,250,8,3,90,219,74
3363,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,70,1,30,1125,133,1
526,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,125,1,1,10,0,0
2235,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,150,1,1,1125,0,3
2430,1.0,1,0,0,0,0,12,3.0,4.0,1,0,0,0,449,8,3,10,158,32
4867,2.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,200,4,2,90,179,1
4198,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,95,2,2,1125,0,13
7031,7.0,1,0,0,0,0,9,2.0,2.0,1,0,0,0,710,1,1,1125,302,43
1285,1.0,1,0,0,0,0,6,4.0,3.0,1,0,0,0,342,3,6,1125,0,13
780,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,150,1,1,9,239,22
7546,18.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,75,2,2,1125,223,79
598,1.0,1,0,0,0,0,5,2.0,2.0,1,0,0,0,180,1,2,1125,0,1
2919,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,35,1,30,730,290,33
38,1.0,1,0,0,0,0,8,1.0,3.0,1,0,0,0,300,1,2,1125,0,0
2869,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,92,2,1,1125,0,10
2627,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,200,1,2,1125,0,9
3665,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,52,1,3,20,261,3
7282,10.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,299,6,3,1125,353,2
1007,1.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,500,1,3,1125,261,2
722,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,300,1,1,1125,0,1
5059,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,79,1,1,1125,259,0
4921,2.0,0,0,0,1,0,1,2.0,1.0,1,0,0,0,50,2,2,1125,167,19
6415,3.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,54,1,1,1125,257,1
5444,2.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,86,2,30,1125,322,5
2372,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,35,1,1,1125,0,1
5401,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,32,1,30,1125,347,115
1669,1.0,1,0,0,0,0,8,1.0,2.0,1,0,0,0,68,2,1,31,136,178
3050,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,200,1,2,5,0,1
7797,34.0,1,0,0,0,0,12,2.0,2.0,1,0,0,0,499,8,2,1050,352,2
3540,1.0,1,0,0,0,0,3,1.0,2.0,1,0,0,0,68,1,30,61,137,2
6780,5.0,1,0,0,0,0,8,2.0,2.0,1,0,0,0,129,6,2,1125,141,7
8077,77.0,1,0,0,0,0,8,4.0,4.0,1,0,0,0,423,8,2,365,354,3
5227,2.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,60,1,2,7,0,2
7556,19.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,45,2,30,1125,345,2
3593,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,80,2,2,1125,7,8
7037,7.0,1,0,0,0,0,10,3.0,4.0,1,0,0,0,816,10,3,28,355,10
767,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,185,6,2,1125,32,132
7749,33.0,1,0,0,0,0,8,4.0,4.0,1,0,0,0,278,8,2,1125,228,8
8686,1.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,70,1,2,1125,152,0
1636,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,110,1,1,1125,0,7
4412,1.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,45,2,1,120,74,51
4486,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,175,1,2,7,73,4
1453,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,550,1,1,10,365,3
469,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,55,1,1,10,0,0
5765,2.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,103,2,1,1125,331,357
6991,6.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,29,1,7,365,355,1
4467,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,99,1,2,1125,0,48
386,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,75,1,1,3,178,1
476,1.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,250,6,2,30,59,111
7368,12.0,1,0,0,0,0,16,4.0,5.0,1,0,0,0,825,10,2,1125,273,10
1514,1.0,1,0,0,0,0,6,1.0,3.0,1,0,0,0,200,6,1,27,169,4
4007,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,120,1,2,70,0,8
2006,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,150,3,2,1125,344,60
2331,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,25,2,1,15,37,3
608,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,105,1,2,1125,21,25
8047,77.0,1,0,0,0,0,6,3.0,2.0,1,0,0,0,216,6,1,365,316,1
7193,9.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,80,2,4,31,50,4
3278,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,250,1,3,7,0,11
3982,1.0,1,0,0,0,0,6,1.0,1.0,1,0,0,0,300,6,3,4,0,1
8574,1.0,1,0,0,0,0,8,3.0,4.0,1,0,0,0,225,1,3,1125,123,2
631,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,150,2,2,30,110,14
367,1.0,1,0,0,0,0,3,2.0,2.0,1,0,0,0,165,4,1,1125,365,1
4716,2.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,135,1,2,60,29,75
1141,1.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,285,4,2,1125,365,5
824,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,50,1,1,1125,0,0
3455,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,115,2,3,30,49,23
5965,3.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,149,2,1,12,131,206
7133,8.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,25,1,1,7,42,311
6677,4.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,155,4,2,30,326,283
3179,1.0,0,0,0,1,0,3,1.0,1.0,0,0,1,0,200,1,1,3,180,0
3183,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,285,1,4,4,113,0
217,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,135,1,2,14,0,22
2808,1.0,1,0,0,0,0,7,2.0,3.0,1,0,0,0,750,1,2,1125,364,0
1577,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,89,2,1,30,3,150
1289,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,85,1,1,30,80,37
8611,1.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,115,2,1,1125,89,1
8038,74.0,1,0,0,0,0,7,2.0,3.0,1,0,0,0,130,7,2,1125,234,6
6980,6.0,1,0,0,0,0,21,7.0,7.0,1,0,0,0,2250,21,1,365,320,19
2227,1.0,1,0,0,0,0,6,4.0,3.0,1,0,0,0,650,6,1,29,170,7
1772,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,399,1,2,1125,0,0
7806,34.0,1,0,0,0,0,8,2.0,2.0,1,0,0,0,653,4,1,365,153,102
8064,77.0,1,0,0,0,0,7,1.0,2.0,1,0,0,0,555,7,2,365,362,20
6309,3.0,0,0,0,1,0,4,1.0,2.0,1,0,0,0,62,1,1,1125,0,3
8346,147.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,365,6,2,1125,276,0
2881,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,100,2,2,1125,0,1
5018,2.0,1,0,0,0,0,8,4.0,4.0,1,0,0,0,1200,8,6,15,8,2
456,1.0,1,0,0,0,0,8,4.0,4.0,1,0,0,0,600,1,1,1125,0,0
6046,3.0,1,0,0,0,0,10,2.0,2.0,1,0,0,0,475,4,4,1125,0,12
7666,24.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,75,1,2,900,319,92
1850,1.0,1,0,0,0,0,2,2.0,1.0,1,0,0,0,79,2,1,1125,0,1
2338,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,120,1,1,1125,0,13
5931,3.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,185,1,30,730,328,15
4701,2.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,119,2,1,30,267,281
8053,77.0,1,0,0,0,0,14,6.0,6.0,1,0,0,0,1665,10,1,365,323,14
3642,1.0,1,0,0,0,0,11,3.0,3.0,1,0,0,0,386,6,2,1125,343,94
3160,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,100,1,2,31,47,104
7698,27.0,0,0,0,1,0,4,1.0,2.0,1,0,0,0,185,1,1,1125,35,1
8322,147.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,211,4,2,1125,151,6
978,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,85,1,2,25,0,9
5523,2.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,65,1,60,365,260,12
2827,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,199,4,3,1125,311,90
6854,5.0,0,0,0,1,0,5,1.0,2.0,1,0,0,0,85,3,1,90,27,0
6430,4.0,0,0,0,1,0,2,2.0,1.0,0,0,1,0,50,1,180,206,360,48
5773,2.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,205,6,4,9,0,2
125,1.0,1,0,0,0,0,4,2.0,3.0,1,0,0,0,460,1,1,1125,0,0
7726,28.0,1,0,0,0,0,8,6.0,6.0,1,0,0,0,1399,1,365,1125,164,0
4731,2.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,299,1,1,1125,365,4
6111,3.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,95,2,2,1125,1,22
285,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,115,1,2,1125,7,25
5177,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,50,1,1,14,14,2
4251,1.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,34,1,1,22,289,4
955,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,225,4,1,20,227,144
3392,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,62,1,30,150,364,36
1766,1.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,105,1,2,1125,9,2
2845,1.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,2000,6,3,7,0,0
3467,1.0,0,0,0,1,0,7,1.0,1.0,1,0,0,0,75,2,2,10,0,3
1545,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,250,3,2,1125,0,2
1632,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,38,1,3,28,64,18
4517,1.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,258,4,1,1125,42,67
